Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
6.0,5,17,11,0.6328423023223877,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,12,0.680534839630127,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,13,0.7309939861297607,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,14,0.7670948505401611,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,15,0.8073630332946777,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,16,0.8503668308258057,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,17,0.8911900520324707,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,18,0.9623994827270508,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,19,1.0172741413116455,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,20,1.0610876083374023,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,21,1.10105562210083,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,22,1.141937494277954,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,23,1.1805918216705322,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,24,1.22530198097229,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,25,1.274195671081543,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,26,1.3181443214416504,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,5,17,27,1.3536152839660645,18,"ActionBlock(actions=[Move(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Move()), Right(), Move(), Right(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left())), no_food=Right())), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Move(), Right(), IfFood(yes_food=Move(), no_food=Move()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left())), Right(), Right(), Move(), IfFood(yes_food=Left(), no_food=Move()), IfFood(yes_food=Right(), no_food=Move()), Right(), Move(), Move(), Move(), Left(), IfFood(yes_food=Left(), no_food=Move()), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
