Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
7.0,5,15,11,0.6576697826385498,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,12,0.6985905170440674,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,13,0.7361118793487549,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,14,0.7783949375152588,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,15,0.8231289386749268,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,16,0.8919527530670166,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,17,0.9360246658325195,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,18,0.9705750942230225,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,19,1.002729892730713,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,20,1.053586483001709,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,21,1.0916094779968262,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,22,1.1248490810394287,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,23,1.1613922119140625,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,24,1.2034718990325928,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,25,1.245251178741455,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,26,1.2806475162506104,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,5,15,27,1.3192849159240723,8,"ActionBlock(actions=[Left(), Right(), Move(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()))), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=Left()), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=Move(), no_food=Left()), Right(), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Left(), no_food=Right())), Move(), Move(), Left(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Move())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
